text,label
mungkin bliau udah di gantikan oleh AI,0
detik detik karyawan Timothy diganti AI,0
kerja di situ ngapain aja bg,0
market hijau bang 🗿,0
eh kok ada kori😭😭,0
itu di bibir lu nasi bang..lu makan sendiri kan,0
siapa yang naro ai dimata gw,0
🤣donuts🍩 jco kembali,0
satu lagi pejuang kita yang gugur 🤭,0
pengen kerja disitu gimn,0
gak ada nasi 😭,0
bos pun di jadi kan anomali,0
definisi kameramen punya kameramen,0
bang info lowongan,0
"waktu lu lima tahun lagi bang kata bos lu""",0
"lewat fyp gw pas lg berak... selamat akun ini dapat 1 jt...""",0
pier lu kaya kerja di kantor ruko aja perpisahannya pake jco,0
wkwk riseng ga tuh,0
Kory🗿,0
kok timorex jinpaci gak di kasih bang 🗿,0
di ganti AI kan 🙂,0
high risk no return 🤣🤣🤣🙏,0
"klo udah ada donat jco di kantor, pasti.......",0
A true Shinobi is the one who can see what's beyond the beyond *Kakashi*,0
"AI bakalan gantiin kalian semua by 2030, cepak di 2025:",0
"cantik ceweknya🙏😭,",0
cakep cakep banget njirr,0
Emang hitam,0
blak glossy 🗿,0
cantiiikkk bangeeettt,0
cewek yg pertama cantik tuh,0
cantik banget,0
"kalo cantik mah cantik aja ya walaupun item,putih, atau coklat pun 😭",0
yang cewenya sekilas mirip Raisa AGZ,0
ceweknya cantik cantik,0
jika mereka tidak tersenyum anda tidak merasakan keberadaan nya🗿,0
hitam nya cakep njirrrr,0
"Makanya ada tone penetentu, Warm, cold sama neutral, sama musim penentu sekarang lagi tren.",0
kalo main petak umpet pas malem punya skill pasif😭😭,0
tapi mereka cantik ama ganteng loh,0
gayamu Reng😹,0
gw kesini gra2 liat itu cwe😋,0
kalau biru kabarin ya kangen soalnya😔,0
kirain mau nyanyi di langit ada matahari😂,0
"""kalau biru kabarin yah""",0
bisa bisanya kepikiran 😭,0
cara komen biru 🔵 kalau biru kabarin ya,0
🗣️:ko hidup Lo sepi sih 👤:kalo rame lanjut part 2,0
jokes bapak bapak❌ jokes tiktok ✅ ☺️,0
maneh we sendiri aing mah cape,0
kalau biru jadi Krisna..,0
biru kan dewa apasi namanya yang film film itu,0
"gw kira ""kalo biru, itu avatar",0
"iya aku item, soalnya kalo putih kata mama gampang kotor",0
magrib,0
coba terjemahin կապիկը շատ հնազանդ է,0
magrib,0
kalo biru Avatar,0
aku bkn item tapi coklat😭😭😭😭😭😭,0
maneh we sendiri aing mah cape,0
Gw komen cuma buat nge bulatin angka komen 😌😌,0
Gibran next ✍️✍️✍️🔥🔥🔥,0
"coretax itu apa, ak gatau",0
"LIGHT, BUKAN GITU CARA KERJANYA-"" ""MPR RI 🗣️🗣️",0
Semua orang yang membuang sampah sembarang ✍️✍️✍️,0
pembuat coretax ga salah njir diamah cuman programmer ngerjain sesuai budget,0
next prabowo,0
berapa biaya tarif dari meme impor ini dawg 💔,0
"ryuk bangga jir, gokil 👍 👍 👍",0
Mending nulis 58%,0
"bukan cuman pemerintahan nya doang sih, rakyat juga banyak yg gitu lah",0
kalo ditulis satu satu ga cukup,0
"Puan, Bahlil, Luhut, Mega, Budi Arie, Rano, Pramono.",0
Anak Abah mulaiii,0
"next jawa""",0
tulis palembang coba,0
absolute cinema ✋😐🤚,0
Tulis prabs plis😔,0
Gokill👍👍,0
"bro melupakan prabowo, gibran dan mulyon",0
"nitip nama """"bahlil""""""""",0
emang kenapa si orang orang pada ga setuju sama coretax?,0
PRESIDEN DAN WAKIL PRESIDEN RI!!!!!!!!!!!,0
DEATH NOTE IF IT IS PEAK 🗣️🔥🔥GOKIL,0
Prabowo Gib -,0
L pun mendukung keputusan Light😂,0
Per batch😭😭,0
JOKOWI DAN KELUARGA,0
next inisial P dan J,0
gokill👍👍,0
ternyata wibu juga mengamati politik,0
GOKIL 💀,0
light yagami lore accurate 👍👍✅✅],0
Goqil,0
request prabowo Subianto bang udah like & follow,0
joko widodo,0
"bentar"""" gw pernah liet meme ini di Ig""""",0
gokieeellll,0
natalius pigai : ohh gituu😌,0
"""luhut adalah danzo"" 🗿""",0
ucap jabatanya yang udah tinngi,0
untung white😹,0
kulit boleh hytam macam kupi tpi hati harus putih seperti muani💐😹 salam untuk atmin nya wok😹,0
Ini orang papua gaada yg demo setelah dia bilang begitu?,0
pahami dulu apa yang dimaksud pak luhut,0
gayamu reng,0
Iya pdhal gw adem” aja nih di indonesia,0
"Dalam opiniku 🙏 bisa aja ""yang gelap bukan Indonesia (negara) tapi kau (oknum) Tapi jika memang ditujukan untuk ""oknum"" bisa aja pakai ""mereka"" karena oknum tidak hanya mencakup satu individu.",0
"rusdi, amba, mr ironi dan kawan kawan: SAKIT HATI AKU WAK😞",0
reaksi orang jawa mendengar perkataan luhut,0
gelap itu kondisi bukan warna. bisa bedain?,0
Luhut racing njir,0
dokter tirta dikit dikit nagcong coil🗿,0
perasaan GK kayak gini suaranya 😁,0
kakak ku dari 2016 sampe skrng masih setia sama rias gremory anjir,0
bentar gua tag karbit,0
untung waifu ku gk ada 😹,0
untung waifu gw gk oasaran cuman 5 lagi -ino -tenka -kurumi -vermeil -tohka,0
Rem Anti karbit👏🥰,0
normal gak sih nonton anime gak nge waifuin siapa²🗿😁,0
njir ada goblin slayer 🗿,0
"yng di pp gua,gada yang nge waifu in samsek",0
gw udah dari 2020 ga pernah ganti waifu,0
Ancungkan tangan yang cuman punya 1 waifu😜☝️,0
cuma setia Ama sylphiette Ama Rem Wak sisanya simpanan aja😁😹,0
enterprise no karbit,0
orang yang layak disebut karbit karena apa??,0
gapapa si asal nonton anime nya🗿,0
Hotaru gua masih aman [funnyface],0
assalamu'alaikum wrwb sehat slalu kak dari Pacitan Jawa Timur hadir🤝🤝🤝🤝🙏,0
hahahahahhah lucu dan original,0
tetep erina joestar,0
( ˃ᯅ˂) New Waifu ( ꪊꪻ⊂) I can't stop,0
untung gak ada tenka😂,0
Woy Vermeil ma nero gw😡!,0
sound asli nya tidak begitu😂,0
siapa yang dari 2019 waifunya tetep 1🗿,0
dr tirta never talk bout this😭🙏🏾,0
teme,0
gw vermeil anti karbit🗿,0
waifu gw kenapa ikut dah 🗿,0
car beat 😹😹😹,0
sebelum fyp 🔥🔥,0
me Kamen rider 😏🤜🤛🗿,0
sekarang lagi memperebutkan angelica dari hitoribocchi malahan😂,0
"waifu gw cuma 2 soalnya gw cuma baca manhwa am manga aj jarang nnton anime gw, Miho am Cecily 😁",0
awku karbit😔,0
mas karbit mas karbit😹😹,0
li shiya😹,0
Woi 😡,0
"NAVI TIM APAAN,RRQ PUNYA LEMON JAGO KAGURAA",0
RRQ punya lemon jagooo kaguraa😡😡😡,0
hoki di repost sama aoshi,0
apalah 😹😹😹😹,0
setia itu mahal bro,0
"lah kn gasalah klo di m series dukung tim beda', asalkan tim indo😹",0
kingdom dari m3👑,0
navi tim coc 🗿 tapi ada gak sih navi tim ml 🗿,0
Ke lima,0
"RRQ JAGO, RRQ PUNYA LEMON JAGO KAGURA😡",0
dukung dari rrq menang di season 2 sampai sekarang,0
"Kau diam!, Ini keperluan Industri""🤣🤣🤣🤣🤣🤣🤣",0
ini keperluan industri 😔,0
stay with HOSHI🧡,0
aoshi ad 2 yg satu 354rb dan 282rb yg asli yg 354 deh kyk nya,0
dikarbitin ama karbit 😹,0
RRQ kan Tim mobile lenggend!! ,0
"gua karbit jir, setiap season dukung tim yang lagi jago😹",0
seru bet dengar suara nya🗿😹,0
m1-m5 rrq m6 onic ph🗿,0
gua juga heran yang suka Nagi padahal kan ke pribadian Nagi itu kan.......ya tau lah ya,0
udah paling bener itu Mirai kuriyama karakter yang anti karbit🤭,0
"kalo menurut ku semua karakter cakep juga gua yakin ada karbitnya, yg penting ada atau gknya karbit gak ngaruh sama kualitas karakternya sedikit pun..",0
gw karbit? sel darah putih aja ku waifuin🗿,0
gw karbit? nenek imut dewi bulan aja ku waifuin 🤭,0
"Napa para karbit kalok di nasehati kagak mau dengerin 🗿""",0
Karbit = Kartu kredit 😹,0
kalo dh nonton trs mengklaim karakter nya boleh ga 🗿,0
untung waifu gua rem😹😹,0
te-ternyata aku KARBIT😭😭😭,0
cara menghindari karbit adalah mewaifukan anime underrated 😏,0
berrti saya karbit belum tau semua tentang alya,0
gw ngewaifuin hatsune miku dengan mengetahui hal hal tentang hatsune miku malah dibilang karbit karena hatsune gk punya anime😹🤭,0
mau tanya kalo orang nonton anime di tv masuk nya karbit bukan ya,0
bang kata lu Hoshino cantik ga 🗿,0
untung waifu ku sora😂,0
karbit=kartu kredit😹,0
"mau di jelas kan pun aku, tak mengerti jir🗿😭",0
waifu gw furina emg klo ga main gamenya lgsg disebut karbit? gw tau kok latar belakang nya tapi ya kebiasaan gw itu ngerti tapi ga bisa jelasin jadi,0
gua karbit kyouka ama tenka,0
cakep juga Eliana claim lah🗿,0
untung nya waifu gw langka jadi tidak bisa di claim begitu saje🗿👍,0
untung gw udah nikah Ama miku😈,0
untung waifuku anti karbit🗿☕,0
untung aku jomblo 😎,0
aku sendiri gak punya waifu,0
lah aku gimana? 🥹 cinta pertama ku itu Alisa.. tapi gw nonton anime nya dan memahami latar karakter belakang nya dari awal.. apakah aku masuk karbit? ;),0
alamak bayak bet yg suka bini gw🤓,0
gw ada temen karbitt,0
nge waifuin karakter game tapi s saya belum mainnin game nya (kehalang device njir) apakah s saya tetap di sebut karbit?,0
"kalo dipikir pikir, karbit mirip Malaysia 🗿",0
singkatnya waifuin tapi gk nonton animenya,0
jadi selama ini gwh karbit?!,0
tapi kalo misal habis lewat di fyp habis itu liat anime nya sampe tamat apa masih termasuk karbit bro?,0
shikimori gak karbit lah🗿,0
untung waipu gw saipu sama yamada doang 🗿,0
temen gw itu bng makin clan aja 🗿,0
Gak ada gw😞 Kurang terkenal ternyata😞,0
Ada .... ada ....karbit banget keliatannya 😹,0
jangan panik core 🗿,0
"maka jangan panik"" jika matahari terbit dari barat maka jangan panik😌",0
"maka jangan panik core""🗿😭",0
"jika matahari terbit dari barat maka jangan panik☠️""""masih ku ungkit🗿🗿""",0
Jika besok sekolah maka jangan panik 💀,0
GA NGERTI COBA CONTOHIN,0
jika matahari terbit dari barat maka jangan panik Masi gua ungkit itu🗿,0
semua nya serba jangan panik ya,0
"nyoba,gagal,lanjut scroll 👍",0
jangan panik core🗿🗿🗿,0
klo gabawa hp gimana,0
jika matahari terbit dari barat maka jangan panik😹,0
maka jangan panik core 🗿🗿,0
bro колтоІ kori ресан😱 bro колтоІ kori ресан😱 bro колтоІ kori ресан😱 bro колтоІ kori ресан😱,0
maka jangan panik 🗿,0
jangan panik kayak mana anjj😡🙏,0
cb contohin gw g ngrti 🤩,0
Ga ngerti min coba langsung contohinn😊,0
sakit lol,0
normal day in rsj,0
plot twist nya ngena bgt bjirr 😭,0
terus dokter nya di samperin dokter lain di tanya liat apa,0
anjirrrr plot twist parahhh😭🙏,0
GUEEE KAGET pas kluar dokternya pke almet smansa 😭,0
logat balikpapan timur y,0
ANJ ENDING NYA PLOT TWIST BNGT😭😭😭😭😭,0
Hahah Endingnya agak bikin Bingung,0
yg pernah ngerasain jadi dokternya:semoga di beri kesabaran yg lebih baik lagi dan tidak gampang emosi saya pernah kok ngalaminnya,0
plotnyaaa ngena paraj😭,0
apasi gangerti itu endingnya gmnaa😭😭,0
ENDING NY PLOT TWIST BGT WOI😭,0
WOI SP PUN JLSIN GUA G NGRTII 😭,0
🙂 logat kalimantan timur,0
logatnya balikpapan banget bang,0
plottwist,0
logatt smd kah? BPP🗿,0
NGGA NYANGKA 😭😭😭,0
plot twist ny ngena bet jir😭,0
logat nyaa balikpapan ga sih,0
wisata curug bogor lagi viral,0
Curug bogor alias Curug leuwi hejo hahahaha,0
AKAMSI BOGOR LIAT PLAT B = 🤑🤑🤑🤑,0
orang sunda mah semua alam punya dia🤣,0
seketika warga curug gak ada yang komen 😂😂😂😂,0
jawa barat kenapa gini bgt si,0
pov liburan di jabar..,0
langsung sebut aja nama kotanya BOGOR !,0
TEBAK SUKU,0
Abang kedua mendalami bgt anjj😭,0
curug Bogor 😂😂😂,0
di pamijahan sehari mereka bisa dpt 20jt bang klo weekend,0
sering terjadi disemua tempat wisata🤣,0
"Kenapa harus Jabar=hama/Jawa=hama kenapa gak sebut kota aja, misal bogor=hama gitu 🗿",0
mirip curug di bogor,0
gini amat tinggal di bogor,0
Provinsinya Ridwan Kamil,0
ya sunda isinya begini semua😹,0
rakyat Prabowo banyak beginian.hahah,0
Mudah2an tempat2 wisata di Jabar kembali ke alam krn sepi,0
"11 12 Sama Gotham City(Medan, Sumut)",0
BALI lah.. liburan mahal dikit tapi plong di hati 😂,0
"kaga ada ginian di kaltim, paling yang paling paling bngt tu cuma tukang parkir doang",0
Di universe lain fufufafa menjadi rekan kerja bapak yang di video itu.,0
"fufufafa nih yappingnya masih relate sampe sekarang, gua yakin kalo dia fokus jadi selebtwit bakal terkenal kayak willy the kid",0
"bayangin itu ayah kalian, di videokan terus di jadiin mem, when warga ig main tiktok",0
tetap fufufafa yg bikin tuh jadi presiden 😅,0
terkadang apa yg di katakan fufafa ada yg bener jg🤣,0
aelah fufufafa Anak Abah,0
apa pak Prabowo tdk risih dengan apa yg pernah diucapkan oleh fufufafa...🤔,0
"jadi sinetron mantap nih. """"Haters ku ternyata wapres ku sendiri""""""""",0
"kalo semisal capres nya nanti , Ahok, Anis, Gibran, maka gw akan pilih AHOK",0
Tapi kan menang😂,0
ini prabowo apa windah njirr😳,0
lebih menyakitkan 11 dari 100 😂,0
mana makanan gratisnya,0
menyelam di kolam anak Abah 🤪,0
zaman lagi Jokowi vs Prabowo itu,0
fufufafa is wowo’s haters since day one,0
"Tambah satu lagi, sekarang jd presiden bonekanya mulyono 🗿🔥",0
heran gua yg banyak di liput malah jokowi dan gibran sekarang presidennya kemana?,0
tanggapan gibran fufufafa,0
sekeluarga isinya dark system semua 😭,0
Gak mau komen apa2 soalnya endingnya pasti plottwist wkwkw,0
fufufafa orang yang pintar karna mengarahkan semua petunjuk kearah mas Gibran tanpa membuat satu masalah yang memunculkan identitas diri nya sendiri walaupun cuman sedikit,0
"genrenya, from hate to lover",0
Fufufafa ANAK ABAH 🤭,0
"ada kemungkinan, soalnya kan 2019 jg bapak nya vs prabowo, jd sangat tidak mustahil",0
ternyata gibran lebih anak abah dari anak abah lainnya 💀,0
Logika aja lah yaa sekelas gibran postingannya begitu,0
"kyknya bukan gibran, maksudku ada yg mainin akunnya..",0
intinya karena pelantikan presiden dan wakil presiden udah dekat... byk anakAbah dan anak 🤟🏻🤟🏻ga bisa terima krn bukan abah yg dilantik 😂😂,0
"giliran gini, si 58 pada ngilang jir, ga kek dulu sebelum pemilu",0
jirlah itu postingan nya udah dari tahun 2013 Ama 2018 woilah😭,0
Untung gak milih 02,0
bukanya itu zaman Prabowo vs Jokowi ya. wajar gak si dulu musuh bebuyutan adu strategi 😂,0
"tapi siapa tau iya loo, kan dulu pak wowo saingannya mulyono",0
Dulu kan lawan politiknya...,0
private jet aja bisa ilang🤣🤣🤣🤣 apalagi cuma akun 🤣🤣🤣,0
Gak percaya UGM Gak percaya teman seangkatan Gak percaya Polri Gak percaya pengadilan Giliran anis d bilang Imam Mahdi ternaknya pada percaya 🤣🤣🤣,0
klaw asli kenapa gak diliatin ke publik tanda tanya lagi 😂😂😂,0
orng * sakit hati di beri alasan apapun gak percsya,0
Roy Suryo siap2 baju oren,0
roy Suryo aura sell penjara kuat bgt,0
"dimanapun pemeriksaan, kalau hasil nya ASLI, grombolan roysuryo CS tidak akan percaya, sekalipun yg mengatakan ASLI pengadilan aherat 🤣",0
polri dan pengadilan uda di suap jokowi🤣🤣,0
"DUIT KAU, BSA SEGALANYA, MUL,. TPI INGAT.... AZHAB DARI ALLAH, TAK BAKAL BSA KAU BENDUNG...",0
Mau ngomong apapun rakyat lebih percaya dgn pernyataan roy suryo cs👍,0
"kalau asli harusnya bareskrim mempublikasikan ijazah tersebut , bukan statetmen sehingga ini menjadi tanda tanya besar ???",0
perjuangan.yg sangat berat mas Surya. demi membela..ke jujur . smga Alloh melindunginya demi kebenaran..,0
"kalau asli kenapa roy cs tidak ditangkap takut polisinya,karna hanya mengklem demi bayaran mulyono",0
"Saya sebagai 1 salah 1 masyarakat Indonesia yang sanggat berbaktiii… wkwkw…🗿 saya tidak perduli dengn ke ASLIAN IJAZAH PAK JOKOWI. Alasannya, tidak MERUGIKAN saya dan tidak MENGUNTUNGKAN saya🗿. Sekian terimakasih",0
asli apa palsu? kl asli kenapa ga di tunjukan saja seperti saran nya Bu Mega ?,0
cba Cek ijazah roy suryo asli apa palsu🤣🤣,0
oke...tar kalo pengadilan menyatakan ASLI..apalagi yg dia mau..?,0
Roy Suryo sudah lah..terima kesalahan mu biar jangan buat gaduh di negara ini..,0
iku presiden lhooooo.... menunjukkan ijasah ke publik terang2an .. sepertihalnya menelnjngi secra tidak langsung... logika pak Jokowi itu karir politiknya step by step loh.. ga ujuk2 jdi presiden... 🗿,0
ktnya asli kok tdk.di.perlihatkan.ke publik ...,0
"sesudah divonis pengadilan bahwa izasah Jokowi sah, terus Roy Suryo bilang lagi itu belum final harus diputus PBB lagi😂😂😂😂",0
"para aparat dinegri ini sudah dikuasai Jokowi, makanya Jokowi itu kuat ga mudah dikalahkn,",0
kami dukung roy suryo,0
🙏🏻🙏🏻 ijazah Bpk Jokowi itu U arsip pribadi 👍🏻👍🏻 Apalg ijazah presiden RI ke 7. jgn di sama kan dgn ijazah anak SD.. ijazah Bpk Jokowi mahal ..harap di mengerti. Terimaksh atas kerjasamanya..harap maklum 🙏🏻🙏🏻,0
jangan mau PK jokowi menunjukan izasah mang Roy Suryo siapa mau nyuruh nyuruh PK jokowi😂😂😂,0
Roy Suryo jelmaan sengkuni,0
"logika aja kita melamar kerja pasti ada ijasahkan ,baru bisa di trima kerja.apa lg ini untuk mendaftar jd gubenur .gitu aja kok repot😁",0
Roy Suryo dan kawan kawan lagi nyari ijasah TK Pak Jokowi,0
Si Roy itu sdah TDK percaya Hukum di negeri. sendiri,0
kalau pak Jokowi tunjuk kalau asli kamu langsung di penjara... kalau polisi pun nda dipercaya jadi kamu percaya sama siapa,0
"APA UNTUNG NYA ROY MELIHAT IJAZAH JOKOWI ,UDH DINYATAKAN ASLI DARI PENGADILAN. KO CARI2 .",0
"Hukum tersandera kekuasaan. """" kepercayaan semakin suram """".""",0
bareskrim yg nunjukan aja g percaya apalagi pak joko yg nunjukin .sdh bisa di baca,0
dasarrrrr orang2 sakit hati. sengkuni.. beliau itu presiden ke 7 lho.. y allah,0
pengadilan HAKIM & JAKSA pasti di tekan oleh JOKOWI & BARESKRIM.....kupastikan HAKIM pasti mengatakan ASLI juga karna ada tekanan dari pihak JOKOWI 🤣🤣🤣,0
Bareskrim disetir Jokowi,0
rayquaza vs solgaleo moment🔥,0
bio mobazane mewakili please 😭,0
simpen buat war gede bukan by 1🤪,0
maenan animal kaiser,0
lapu lapu bilek:mas yz ku kira hubungan kita istimewa,0
2 hero yang ulti harus nunggu 1 menit 🗿,0
Kyuubi Vs Shenlong,0
eastern vs western,0
tiba tiba mage/roam musuh dateng💀,0
dragon vs kitsune anying,0
woi clint simpen ulti 😹,0
baru tadi dekat rank lucas vs yu zhong 😂😂😂😂 best oo lucas roam 🔥🔥🔥,0
kucing oyen vs cacing besar Alaska 🗿,0
gw coba Lukas damage enak bet tapi darah tipis 🗿,0
Naga yuzhong mau nya di revamp kek ada api gitu atau bisa hit di ekor nya🗿 ini cuma nyundul doank bejir,0
preman XP sekarang lucas,0
harimau putih sudah naga sudah tinggal phoenix dan kura2 lengkap lore legend cina,0
